SpMax_L,J_Dz(e),nHM,F01,F04,NssssC,nCb,C,nCp,nO,F03,SdssC,HyWi_B,LOC,SM6_L,F03_CO,Me,Mi,nN_N,nArNO2,nCRX3,SpPosA_B,nCIR,B01,B03,N_073,SpMax_A,Psi_i_1d,B04,SdO,TI2_L,nCrt,C_026,F02_CN,nHDon,SpMax_B,Psi_i_A,nN,SM6_B,nArCOOR,nX,Biodegradable
3.9334082395759036,2.741642061115138,0.0,0.0,0.0,0.0,0.0,31.525289039790465,,0.0,0.0,0.0,3.315232696450074,2.6922030601621763,9.130421265785225,0.0,0.9656380067905709,1.1413735548010477,0.0,0.0,0.0,1.212902458780094,0.0,0.0,0.0,0.0,,0.005988438408381456,0.0,0.0,4.993288385156616,,0.0,0.0,0.0,3.3204820029787245,1.683713889444943,0.0,7.8005131038843265,0.0,0.0,RB
4.473392326294661,4.0631359387853205,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,0.0,,4.249561544532004,10.854879040596243,1.0,0.9670504889444124,1.14,0.0,0.0,0.0,1.2105455995002885,0.0,0.0,0.0,0.0,2.1136286141157883,0.0,0.0,0.0,10.48677423809342,0.0,0.0,0.0,0.0,3.8981039550259498,1.6317948552160073,0.0,9.258243836598549,0.0,0.0,RB
5.059005371286288,2.6036072829030052,0.0,0.0,0.0,0.0,2.0,54.91157251236489,0.0,2.0,0.0,-0.2371826634904646,,0.6275099462871371,10.291330838921963,12.0,1.0142748657178429,1.0939023522896272,0.0,0.0,0.0,1.2912929431311186,3.0,0.0,0.0,0.0,2.3948372290838096,0.0025099462871371173,0.0,15.740716092917209,1.2274882385518646,0.0,0.0,0.0,0.0,3.832189849937751,2.5,0.0,8.60357136497425,0.0,,RB
4.6796296272174995,2.474151456169143,0.0,0.0,0.0,0.0,2.0,50.0,0.0,2.0,0.0,-0.17694330829469335,3.4398677193542846,0.74100844554103,9.88115066006068,2.0,0.998,1.104,0.0,0.0,0.0,1.284241748641522,2.0,0.0,0.0,0.0,,0.01735260807895416,0.0,10.982874514543619,2.984403734017759,0.0,0.0,0.0,1.0,3.6466803973549573,,0.0,8.421972657223867,0.0,0.0,RB
4.010834586299753,3.0903832948120113,0.0,0.0,0.0,0.0,0.0,22.2,1.0,2.0,0.0,-0.3876190615228712,2.3218694822861083,0.821197257693885,8.335781468103711,0.0,1.0258877044957937,1.170426404254719,0.0,0.0,0.0,1.1069453782442558,0.0,0.0,0.0,0.0,1.7393930118280665,-0.5792565247486734,0.0,9.215371782498975,1.0345432104380352,0.0,0.0,1.0,2.0,,3.715819371209474,1.0,7.145452189136232,0.0,0.0,RB
5.084775607687282,3.1769184630873237,0.0,,0.0,0.0,0.0,25.778616872687397,2.0,2.0,0.0,0.0,3.6683571065595033,1.691098803933929,10.362371230533093,0.0,0.9941757220969134,1.1520077617973543,0.0,0.0,0.0,1.3087000891454166,0.0,0.0,0.0,0.0,2.328190545881063,-0.0005419900748897659,0.0,0.0,1.812489756925087,0.0,0.0,0.0,3.0,4.188815180365815,2.3204601093567883,0.0,8.892302837859225,0.0,0.0,RB
4.411465363474327,3.0714411803951247,0.0,0.0,0.0,0.0,0.0,38.5,3.0,0.0,0.0,0.15056947932269704,2.9091215463573192,1.2463905633799677,9.22619931928135,0.0,1.0194394391663169,1.128,0.0,0.0,0.0,1.2438363789692053,1.0,0.0,0.0,0.0,,-0.0793790906776105,0.0,0.0,1.6116277043616383,0.0,0.0,0.0,0.0,3.6204645140944214,2.6287390581600842,0.0,7.87423289408214,0.0,0.0,RB
4.972238988594433,2.5920440012968364,0.0,0.0,0.0,0.0,0.0,22.008677170862626,0.0,3.0,0.0,0.0,3.3995390986409846,1.0721237449988126,10.200295859344955,4.0,1.0472048369347329,1.1738577501002279,0.0,0.0,0.0,1.1474651520606116,0.0,0.0,0.0,0.0,,-0.017079662864810937,0.0,20.50664437525057,1.4940156102470075,0.0,0.0,2.0,6.0,,2.850722645556004,2.0,8.52897160113647,0.0,0.0,RB
4.516852783613461,3.0874811354201555,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.12106417577028245,2.9287246165266354,1.3916166081232513,9.460344183893593,2.0,0.9906966894957999,1.1425485481792717,0.0,0.0,0.0,1.2034294432773078,0.0,0.0,0.0,0.0,2.0751511005602357,0.0925385610644206,0.0,10.343961901400574,2.1670099871148514,0.0,0.0,0.0,0.0,3.3666896616246564,2.5153593490196102,0.0,7.650729610084061,0.0,0.0,RB
4.573862451042436,2.767502498977256,0.0,0.0,0.0,0.0,3.0,,0.0,2.0,0.0,-0.019158956917343928,3.2510890744154968,1.554391238912911,9.686816805811622,4.0,0.9960862451042436,1.1257655019583026,0.0,0.0,0.0,1.259789739229336,1.0,0.0,0.0,0.0,,0.005579478458671964,0.0,10.503531003916606,2.5303298443448234,0.0,2.0,0.0,1.0,3.5867519686671594,2.4489351628555367,0.0,8.200779035249445,0.0,0.0,RB
4.762983190063806,2.720612710124202,0.0,0.0,0.0,0.0,2.0,40.84788164596626,1.0,4.0,0.0,-1.1553298849560825,3.5115084049680974,1.901879288044096,10.053088765525303,3.0,,1.1267394082298312,0.0,0.0,0.0,1.216114322669784,1.0,0.0,0.0,0.0,2.2315635506210123,-0.0012182246894939354,0.0,,3.25470107251311,0.0,1.0,0.0,1.0,3.6626970411491566,2.90071453556573,1.0,8.501417281520627,0.0,0.0,RB
4.7536065529226095,2.9434359588325694,0.0,,0.0,0.0,2.0,44.87119928161648,1.0,2.0,0.0,0.1641344164297398,3.215722693007396,1.4180664272054926,9.722067989224247,4.0,0.9921520287353408,1.1144293357279451,0.0,0.0,0.0,1.2601359784484945,1.0,0.0,0.0,0.0,2.2157173429117805,0.014,0.0,10.842553716005806,1.9062543445913875,0.0,0.0,0.0,0.0,3.6558640215515057,2.4259335727945075,0.0,8.168440035919177,0.0,0.0,RB
3.978685060321385,2.9264792599303298,0.0,0.0,0.0,0.0,0.0,32.897993419485324,1.0,1.0,0.0,0.0,3.829781469648277,3.4794525773682463,9.81822182060906,0.0,0.965,1.1403350054837622,0.0,0.0,0.0,1.2179498354871332,0.0,0.0,0.0,0.0,1.98101504935386,0.0,0.0,0.0,9.071070535498388,0.0,0.0,0.0,0.0,3.162948738734688,1.761474369367344,0.0,8.173470449668503,0.0,0.0,RB
4.687176364624882,3.168293730880819,0.0,0.0,0.0,0.0,2.0,42.501567685554505,0.0,1.0,0.0,0.0,3.058866746727867,1.0303886026337432,9.604898100438957,4.0,1.0045685862430096,1.119498040393057,0.0,0.0,0.0,1.2374274945431043,1.0,0.0,0.0,0.0,2.196988242358341,0.011639132092962301,0.0,0.0,1.169259568804998,0.0,1.0,0.0,2.0,3.654560747815237,2.617179683379765,0.0,8.008498040393057,0.0,0.0,RB
4.919280245734074,2.661239609364795,0.0,0.0,0.0,0.0,2.0,50.0,0.0,2.0,0.0,-0.8131772572587657,3.5801480040149896,0.8602701128295633,10.26722734904644,2.0,1.014342149447939,1.1069712998996253,0.0,0.0,0.0,1.277771525075281,3.0,0.0,0.0,0.0,2.3301963971895074,0.0007428249749063163,0.0,10.842775475444995,2.3190411043529187,0.0,0.0,0.0,1.0,3.842935844529577,2.575960041116836,0.0,8.701485649949813,0.0,0.0,RB
4.163195277431757,3.137760322206073,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.81974229497041,0.367925224670795,8.84800671517645,0.0,0.9889811339324555,1.1196918214233926,0.0,0.0,0.0,1.275880482098838,1.0,0.0,0.0,0.0,2.0444780716046473,0.10691189273803277,0.0,0.0,0.9332143403395797,0.0,0.0,0.0,0.0,,2.1601320624728118,0.0,7.709088205682106,0.0,0.0,RB
4.518573768285984,4.009946747349989,0.0,0.0,0.0,0.0,0.0,33.39894867708127,2.0,3.0,0.0,-0.9362309396787742,3.3959465419902006,2.238037242234087,9.721803275600378,5.0,1.0213718818403532,1.1387801140509306,0.0,0.0,0.0,1.1625076619559245,0.0,0.0,0.0,0.0,2.1152343179970554,-0.007120456203722021,0.0,21.45063630716059,3.6889549201283156,0.0,0.0,0.0,0.0,3.5344397718981386,2.8814424474897287,0.0,8.212051674282073,0.0,0.0,RB
4.500517423663004,3.03939506850874,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,3.0545871183150215,1.1489415733496235,9.317744105168908,0.0,0.9895784934269433,1.1025901092022796,0.0,0.0,0.0,1.3371686026292227,1.0,0.0,0.0,0.0,,0.04001460666259412,0.0,0.0,1.5277872296092996,0.0,0.0,0.0,1.0,,2.511389650134306,1.0,8.096866244696786,0.0,0.0,RB
4.868627387899115,3.2147731667341066,0.0,0.0,0.0,0.0,2.0,,,2.0,0.0,-0.6966043821167953,3.237843135912747,1.1996536117718697,9.873016295801865,4.0,1.011,1.116,0.0,0.0,0.0,1.2481928106812088,1.0,0.0,0.0,0.0,2.256781033895933,0.014,0.0,10.372447654929335,1.6054183498659387,0.0,0.0,0.0,1.0,3.7172744950402183,2.758160082177688,0.0,8.263032660053623,0.0,0.0,RB
4.982,2.8096281712331046,0.0,0.0,0.0,0.0,2.0,50.4576452348102,,4.0,0.0,-0.6703401870924546,3.381386803741849,0.762,10.226,8.0,,1.107335835509781,0.0,0.0,0.0,1.259335835509781,1.0,0.0,0.0,0.0,2.424,0.004,0.0,21.85721295693095,1.027,0.0,0.0,0.0,2.0,3.854802844864404,2.8456199140508267,0.0,8.510634927109512,0.0,0.0,RB
4.734389114823575,3.1573958570856444,0.0,0.0,2.0,0.0,2.0,39.1010224574965,0.0,2.0,2.0,0.0,3.0991520739637384,1.2275699868765657,9.61737889024861,2.0,0.9939795508500701,1.1314517569341003,0.0,0.0,0.0,1.2365789167907943,1.0,0.0,0.0,0.0,2.208659418729778,-0.024817252311366823,0.0,0.0,1.4819029328932953,0.0,2.0,2.0,2.0,3.6453495111844507,2.270957807039404,1.0,8.016394874441424,0.0,0.0,RB
4.305371504690516,2.361056865134601,0.0,,0.0,0.0,0.0,34.20036706237907,2.0,0.0,0.0,0.0,,3.3380800289893613,9.953560444503541,0.0,,1.1366145375483558,0.0,0.0,0.0,1.2221563873549321,,0.0,0.0,0.0,2.0929965709542206,0.0,0.0,0.0,8.132232745720502,0.0,0.0,0.0,0.0,3.3087787493068928,1.6878984304239173,0.0,8.183491427385553,0.0,,RB
4.7287315311858755,2.9489177072905153,0.0,0.0,0.0,0.0,0.0,33.39858403195078,,4.0,0.0,-0.9155857272964624,4.714211264976929,1.94785856011374,11.330580955096746,12.0,0.989,1.1383151549400923,0.0,0.0,0.0,1.175191924900154,1.0,0.0,0.0,0.0,2.381623999253448,0.0,0.0,38.146928636482315,8.272035132543527,,0.0,0.0,0.0,3.556327211078339,2.1163639446083056,0.0,9.450837367772623,0.0,0.0,RB
5.074082229696453,3.0922926629651024,0.0,0.0,0.0,0.0,2.0,,0.0,4.0,0.0,-0.9819436110070641,3.8673703569248463,2.0624790739064336,10.58883383339576,14.0,1.00115324625248,1.1289850491460995,0.0,0.0,0.0,1.215029901707801,1.0,0.0,0.0,0.0,2.354014950853901,1.4950853900492535e-05,0.0,23.99797037056406,3.86406312708098,0.0,0.0,0.0,0.0,3.7948019011858185,2.4697696456850666,0.0,8.787871210530513,2.0,0.0,RB
3.970645732926931,2.8709537343906817,0.0,,0.0,0.0,0.0,32.208331219514335,2.0,1.0,0.0,0.0,3.6334568219527497,3.242248160977472,9.631373256099327,1.0,0.9607708280487858,1.141,0.0,0.0,0.0,1.2087708280487859,0.0,0.0,0.0,0.0,1.9743332487805734,0.00022917195121416212,0.0,0.0,7.659072658547393,0.0,0.0,0.0,0.0,,1.5538959231706408,0.0,7.825873382928466,0.0,0.0,RB
4.310375131359142,3.4979438724730825,0.0,0.0,0.0,0.0,0.0,28.928125579525627,2.0,3.0,0.0,-0.2520312094332061,3.2172967059716924,2.193874420474373,9.44370323221224,3.0,1.0101718682388676,1.147906248068248,0.0,0.0,0.0,1.1282968914198928,0.0,0.0,0.0,0.0,2.0078906742596785,-0.017843767385768802,0.0,10.262328100853098,4.016467461521357,0.0,0.0,0.0,0.0,3.353187503863504,2.580062542498546,0.0,7.8531405351735275,0.0,0.0,RB
3.9962395129638923,2.8455743900347183,0.0,0.0,0.0,0.0,0.0,28.402405315229394,2.0,2.0,0.0,0.0,2.939454197154737,2.1802267107669917,8.866496677981628,1.0,0.9735744629162065,1.1506706755253824,0.0,0.0,0.0,1.1651683720660577,0.0,0.0,0.0,0.0,1.9217594684770605,0.03964662237308837,0.0,0.0,3.607279423990229,0.0,0.0,0.0,1.0,3.0080452935657394,,0.0,7.156379224959006,0.0,0.0,RB
4.927403248667511,2.706926574164667,0.0,0.0,0.0,0.0,2.0,50.0,0.0,2.0,0.0,-0.8286824055389562,3.591946428452527,0.8773123489101156,10.298836662582115,2.0,,1.1068034705434457,0.0,0.0,0.0,1.2737095439944757,2.0,0.0,0.0,0.0,2.3371633374178846,0.000700867635861432,0.0,,2.2534744742796673,0.0,0.0,0.0,0.0,3.8502414246454135,2.6388815577709743,0.0,8.72084533894073,0.0,0.0,RB
4.568980460348332,2.940575418030387,0.0,0.0,2.0,0.0,2.0,53.942817266017,0.0,0.0,0.0,0.0,3.1218770523260586,0.895472251044099,9.442391884735645,0.0,0.9867356053481827,1.1003678026740915,0.0,0.0,0.0,1.3367959753342613,1.0,0.0,0.0,0.0,2.164971502534878,0.03620681604454822,0.0,0.0,1.609943588746782,0.0,0.0,1.0,1.0,3.6513018499303933,2.40327776786884,1.0,8.162144238356685,0.0,0.0,RB
4.6260837282476315,3.093672941308546,0.0,0.0,0.0,0.0,2.0,42.37680472612816,0.0,1.0,0.0,0.0,3.0694715982791063,1.079046156810018,9.599513462402921,4.0,0.9991102067681069,1.1196539940923398,0.0,0.0,0.0,1.2445818050472135,1.0,0.0,0.0,0.0,2.191349852308495,0.0005664194438741096,0.0,0.0,1.342369530598037,0.0,1.0,0.0,2.0,,2.5232955564114397,0.0,8.006923964554039,0.0,0.0,RB
3.6387058694211274,2.265374597655075,0.0,0.0,0.0,0.0,0.0,25.236119563574263,2.0,0.0,0.0,0.0,2.3904220649987287,1.5334427173116758,7.90876054309023,0.0,0.9698183695664813,1.1602734782659254,0.0,0.0,0.0,1.1364509782368546,0.0,0.0,0.0,0.0,1.7447141303463063,0.22891543543733273,0.0,,2.165562390806353,0.0,0.0,0.0,1.0,2.819536630375377,2.0818369566481336,0.0,6.423868912772994,0.0,,RB
4.8896976593205395,3.3881147316135323,0.0,0.0,0.0,0.0,2.0,40.91500557304633,0.0,2.0,0.0,-0.04656729502045547,,1.293297882242393,10.019747306360937,4.0,1.0183001114609267,1.1232000743072845,0.0,0.0,0.0,1.219,1.0,0.0,0.0,0.0,2.297748792506628,0.004550204345032234,0.0,10.372648012280141,1.5509536967874014,0.0,1.0,0.0,1.0,3.742149312657619,,0.0,8.36494849527749,0.0,0.0,RB
4.325521293325316,3.0094132271873244,0.0,0.0,2.0,0.0,2.0,38.411521293325315,1.0,0.0,2.0,0.0,2.845274966848828,1.1850388225450392,9.049649849278895,0.0,,1.1281769574133493,0.0,0.0,0.0,1.2386995536264582,1.0,0.0,0.0,0.0,2.104752370635719,-0.1340522137512924,0.0,0.0,1.5146690071083582,0.0,0.0,1.0,2.0,3.597273060703067,2.7407027626600113,1.0,7.79794332251329,0.0,0.0,RB
4.832543624492362,2.2646148622841693,0.0,0.0,0.0,0.0,2.0,50.09736338197918,0.0,4.0,0.0,-1.407676718574115,3.824782183294948,0.5892517218158466,10.41815819708125,8.0,1.026708097323485,1.1037934716139837,0.0,0.0,0.0,1.2480295040551452,3.0,0.0,0.0,0.0,2.2696911447680876,0.00011801622058082372,0.0,22.923762744531814,4.301453317940075,0.0,0.0,0.0,0.0,3.719455112326926,2.656143119220077,0.0,8.869585068533743,2.0,0.0,RB
3.973711942064977,2.978673861865977,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,3.701358261949304,3.3084753916822565,9.669646319884327,0.0,0.9669320869025347,1.14,0.0,0.0,0.0,1.2112552468446982,0.0,0.0,0.0,0.0,1.9760679130974652,0.0,0.0,0.0,7.8618122971253115,0.0,0.0,0.0,0.0,,,0.0,8.04166730726312,0.0,0.0,RB
3.4259547763521194,2.3893678625570067,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,-0.007606147388054755,2.267506760926394,0.9995414173092441,7.426801890320992,0.0,0.9983478903171251,1.1461265055698635,0.0,0.0,0.0,1.1425060222794547,0.0,0.0,0.0,0.0,1.6216370351335814,-0.5729654190197764,0.0,9.178712332477422,1.7043908226215614,0.0,0.0,0.0,0.0,,3.1314517840630485,0.0,6.745579028279852,0.0,0.0,RB
3.745114678651729,2.5069148404494994,0.0,0.0,0.0,0.0,0.0,33.3,2.0,0.0,0.0,0.0,2.6102697779776616,1.6418559892136717,8.21562166651704,0.0,0.9616171613483167,1.1382314355056187,0.0,0.0,0.0,1.245919967640446,0.0,0.0,0.0,0.0,1.8110259847191312,-0.18349959550557318,0.0,0.0,2.611277979326252,,0.0,0.0,0.0,3.010209146966356,1.9311175658427435,0.0,6.936855989213671,0.0,0.0,RB
4.0316595014174395,3.0611158545629644,0.0,0.0,0.0,0.0,0.0,32.09111682851801,2.0,1.0,0.0,0.0,4.079065371855937,3.8371265111285195,10.11717190904153,1.0,,1.14091116828518,0.0,0.0,0.0,1.199154812292659,,0.0,0.0,0.0,1.9989034497858695,0.0,0.0,0.0,10.926485019542806,,0.0,0.0,0.0,,1.679403601966345,0.0,8.325537222872272,0.0,0.0,RB
4.235645139169254,3.3935128479231347,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,-0.26532222670806166,3.303507059394079,2.4769182736794972,9.38250705939408,3.0,1.0075486083074614,1.1477097216614922,0.0,0.0,0.0,1.1323868092003002,0.0,0.0,0.0,0.0,1.9768382008928387,0.015743041537307392,0.0,10.270285478066594,4.8289526830339895,0.0,0.0,0.0,0.0,3.350645139169254,2.504361032608921,0.0,7.887315369176756,0.0,0.0,RB
4.619638382888591,4.01512643587463,0.0,0.0,0.0,0.0,0.0,32.57788839827741,2.0,4.0,0.0,-1.968544241670028,3.1188146220527964,1.606333383700446,9.57594843554989,6.0,,1.140274314591275,0.0,0.0,0.0,1.132504569391499,0.0,0.0,0.0,0.0,2.0987348241917227,0.050876142347874735,0.0,20.092718331851003,2.4883175573203573,0.0,0.0,0.0,0.0,3.5342659928702465,3.58251942760828,0.0,8.03624934942819,0.0,,RB
4.977,1.9765083703061654,0.0,0.0,0.0,0.0,0.0,,1.0,6.0,0.0,-0.3390767219069128,4.097067130987825,3.6265379232698383,10.675049694438336,9.0,0.9945074106696778,1.143,0.0,0.0,0.0,1.1506312118047919,1.0,0.0,0.0,0.0,2.361,0.0,0.0,11.703542283768657,9.219939833829551,0.0,0.0,0.0,3.0,3.497,2.3505021802494097,0.0,8.658250217480361,0.0,0.0,RB
3.663931082198714,2.250431278127272,0.0,0.0,0.0,0.0,0.0,29.641742537887968,2.0,0.0,0.0,0.0,,1.5473829664782366,7.9766915985526765,0.0,0.959,1.1461941915403735,0.0,0.0,0.0,1.185252276136639,0.0,0.0,0.0,0.0,1.7602032960869296,0.1026204908386919,0.0,0.0,2.2527442665464323,0.0,0.0,0.0,0.0,,1.6867041604161617,0.0,6.423250547478175,0.0,0.0,RB
4.382156665908718,3.828432279775744,0.0,0.0,0.0,0.0,0.0,33.3,1.0,2.0,0.0,-0.16084333409128274,,1.4265842571742233,8.980694609424472,3.0,1.0201376385761334,1.139,0.0,0.0,0.0,1.1872155903559667,,0.0,0.0,0.0,1.9631847145836536,-0.09605892444724934,0.0,9.928286585541773,1.94016568725107,0.0,0.0,0.0,0.0,3.4379431403010763,3.1056671007997583,0.0,7.625660144205731,0.0,0.0,RB
4.079650883850597,2.4656671608166287,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.366050097956305,1.1708399798477758,8.583610706968285,0.0,0.9834841847188165,1.1456277996081747,0.0,0.0,0.0,1.135780648194502,,0.0,0.0,0.0,2.0702502949908412,0.14608359585906078,0.0,0.0,1.3915548122001307,0.0,0.0,0.0,1.0,3.1888510808851334,1.948635658551096,0.0,7.023631041702611,0.0,0.0,RB
3.8392855312954937,3.3065192025751817,0.0,,0.0,0.0,0.0,33.3,0.0,4.0,0.0,-0.9151798277212347,2.641774363084881,1.1452032041071536,8.15999274053659,4.0,1.0813410933330596,1.139,0.0,0.0,0.0,1.1610089538458381,,0.0,0.0,0.0,1.7841844010308938,-0.46456493947901084,0.0,18.294054522072873,1.9471181425716924,0.0,0.0,0.0,2.0,3.333230065644668,4.3148326112761985,0.0,7.472373278984707,0.0,0.0,RB
3.695418650001427,2.624096513005029,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,0.0,2.573091686951359,1.5177041202856438,8.073493159751802,0.0,1.020380428301833,1.1713097858490835,0.0,0.0,0.0,1.018938429559946,0.0,0.0,0.0,0.0,1.7808334327052282,-0.2924390982686678,0.0,0.0,2.398157124689039,0.0,0.0,1.0,3.0,2.924080681289851,3.234065808330717,1.0,6.743897903618502,0.0,,RB
4.587680044056028,3.8865188140666227,0.0,0.0,0.0,0.0,0.0,33.3,1.0,2.0,0.0,-0.43512481750233983,2.7705272457156327,1.0946940344750549,9.233060382674202,3.0,1.0204005891242935,1.139,0.0,0.0,0.0,1.182832842396422,0.0,0.0,0.0,0.0,2.0203140647010365,-0.10200331446562402,0.0,9.826137701388898,1.6187374811087614,0.0,0.0,0.0,0.0,3.5155994108757067,3.333695141007523,0.0,7.703213181014596,0.0,0.0,RB
3.570933315505102,2.459721066605636,0.0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,0.0,0.0,2.4270758700735944,1.2886980804103287,7.7791127461001155,0.0,1.025077988094147,1.1689610059529263,0.0,0.0,0.0,1.001714043654794,0.0,0.0,0.0,0.0,,-0.44706710809900874,0.0,0.0,2.092424274872593,,0.0,1.0,3.0,2.8767136200506838,3.46228892157398,1.0,6.556386975241962,0.0,0.0,RB
4.526480561955218,3.007364757329338,0.0,0.0,0.0,0.0,2.0,,,2.0,0.0,0.0,2.9999156666848728,1.0541738093937674,9.375876790595308,4.0,0.9997824476351729,1.1175666095248498,0.0,0.0,0.0,1.2373339047515015,1.0,0.0,0.0,0.0,2.147048885734572,0.04484991428727479,0.0,0.0,1.3642784378809287,0.0,2.0,0.0,2.0,,2.543601781223389,0.0,7.889762152463139,0.0,0.0,RB
5.129030198550569,3.6684717375652918,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,0.8754200531546399,9.901685315544066,4.0,1.0628895283757862,1.141198457449643,0.0,0.0,0.0,1.1745664787114989,0.0,0.0,0.0,0.0,2.2014129928594244,0.03137247173079388,0.0,19.981583325855254,0.9093609609666407,0.0,0.0,0.0,0.0,,3.5531187201055205,1.0,9.291985226953,0.0,0.0,RB
4.306155979300442,3.242301876852141,0.0,0.0,0.0,0.0,0.0,31.8,1.0,4.0,0.0,-0.9715253684317702,3.699,2.948,9.932500478119064,10.0,0.995,1.142,0.0,0.0,0.0,1.1603846889413945,0.0,0.0,0.0,0.0,2.0317958525519275,0.0,0.0,21.30104942438424,6.7594615723542475,0.0,0.0,0.0,0.0,3.358051993100147,2.5413690610115025,0.0,8.320179585255193,0.0,0.0,RB
4.311761905252405,3.071237852155698,0.0,0.0,2.0,0.0,1.0,,0.0,0.0,2.0,0.0,2.9500977488518574,0.6096563122481132,9.140719934916678,0.0,0.993085275001406,1.107081666279266,0.0,0.0,0.0,1.305214168022569,1.0,0.0,0.0,0.0,2.099640543029599,0.04936306569254105,0.0,0.0,1.1174368878193728,0.0,0.0,0.0,0.0,3.575266651170638,2.4468416104935624,1.0,7.916605790138154,0.0,0.0,RB
4.751001787754475,3.31079534773403,0.0,,0.0,0.0,2.0,42.69731426395227,,1.0,0.0,0.0,3.0440017877544747,0.876520143020358,9.643352721195155,4.0,,1.1192533571700596,0.0,0.0,0.0,1.2324279300131622,1.0,0.0,0.0,0.0,2.2071745728431025,0.029011640925764037,0.0,0.0,0.9061915770322903,0.0,1.0,0.0,2.0,,2.769039412685158,0.0,8.034855860026324,0.0,0.0,RB
5.431558734181775,2.4040429191342665,0.0,0.0,0.0,0.0,0.0,23.611063668928736,3.0,12.0,0.0,-0.9438400016800776,4.37991404412603,1.8840561513029557,11.501558734181776,10.0,1.0541855330945225,1.1548148938851188,0.0,0.0,0.0,1.1542961697838099,1.0,0.0,0.0,0.0,2.4634825568376155,0.0,0.0,35.41806123305671,5.522535334305382,0.0,0.0,0.0,0.0,,3.170720867399904,0.0,9.980141295219585,0.0,,RB
4.354930262296879,3.0836699195839734,0.0,0.0,0.0,0.0,0.0,32.94574787046186,2.0,2.0,0.0,-0.041150678076053174,3.931914957409237,3.5143565792343736,10.08659884836133,5.0,0.9708744872227711,1.1401255127772287,0.0,0.0,0.0,1.2092914957409238,0.0,0.0,0.0,0.0,2.0238580783514486,0.0,0.0,10.768650521217607,9.648239270892807,0.0,0.0,0.0,0.0,,1.9111618807458643,0.0,8.404445172051126,0.0,0.0,RB
4.862111340058462,2.4588776686645133,0.0,0.0,0.0,0.0,3.0,50.0,0.0,2.0,0.0,-0.3839782074173324,3.6128341389074983,0.6339410412946835,10.278242412173437,2.0,1.0159170298763778,1.104,0.0,0.0,0.0,1.266,2.0,0.0,0.0,0.0,2.3066331722185005,-0.001834059752755587,0.0,11.443408431575424,2.8667034625662353,0.0,0.0,0.0,1.0,3.7467751010474393,2.556264204756105,0.0,8.665273000943916,0.0,,RB
4.406442556545362,3.4484161999791025,0.0,0.0,0.0,0.0,0.0,33.21600695942918,2.0,4.0,0.0,-0.25090017398572967,4.491240974320086,4.268994209409794,10.65269106131295,8.0,0.9761374782517838,1.1374274956503567,0.0,0.0,0.0,1.2054350260978595,0.0,0.0,0.0,0.0,2.0834350260978596,0.0,0.0,23.76802626139654,15.24627150359132,0.0,0.0,0.0,0.0,,1.9319171650774705,0.0,9.050205252279307,0.0,0.0,RB
4.461017568359184,3.222007726639828,0.0,0.0,0.0,0.0,2.0,41.78248696203366,,1.0,0.0,0.0,2.9390061765863233,0.8813937009573939,9.275385397477695,4.0,1.01001969525256,1.1263502607593268,0.0,0.0,0.0,1.2425056958864305,1.0,0.0,0.0,0.0,2.12141552310333,-0.07083317310003576,0.0,0.0,1.0805833114030796,0.0,1.0,0.0,1.0,3.599310870254207,2.5944114734103825,0.0,7.885963697788042,0.0,0.0,RB
4.40864242546229,3.369557091616841,0.0,0.0,0.0,0.0,0.0,28.33963439315432,2.0,4.0,0.0,-0.21992266009033684,3.394514463066302,2.599909400817669,9.552437925685727,1.0,1.009593812807227,1.1481988750558594,0.0,0.0,0.0,1.1288137805657217,0.0,0.0,0.0,0.0,2.0082396542809544,-0.00639775011171889,0.0,10.293624748771093,5.12753575464694,0.0,0.0,0.0,0.0,3.5711090784026176,2.5365727201045916,0.0,8.154151263807888,0.0,0.0,RB
4.978901555949545,2.34947965764416,0.0,0.0,0.0,0.0,0.0,35.30016407341743,3.0,1.0,0.0,1.0683374260090321,3.4672794625612786,1.8569335502659425,10.303197425852565,1.0,0.9853352475232033,1.1346663932109708,0.0,0.0,0.0,1.2076655728438839,0.0,0.0,0.0,0.0,2.227993437063303,0.000668033945145216,0.0,10.729814059286655,3.524042376473098,,0.0,0.0,0.0,3.468365601105427,2.290672956147668,0.0,8.207292588434672,0.0,0.0,RB
